,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,cell_index
4918,0.8086263,-0.08346124,1.119233,0.22435476,-0.78606725,-1.9221643,0.3732161,0.07816031,-0.76771206,-1.6138487,-1.1410577,0.58900076,-0.3183725,1.3997608,0.09613919,0.057934407,1.2520514,0.38869876,-1.4465747,0.4639286,103
3085,-0.090597376,-0.14168592,0.45330372,0.4651195,0.09235246,0.91525555,-1.2661211,1.040611,-1.2515284,0.6909822,-0.21564466,0.7651349,0.36493233,0.34819862,-0.10752077,0.23246789,-0.43020883,-0.5361935,-1.1548412,0.5741149,104
4426,0.75361586,-0.31738037,0.2413939,-0.8047941,0.07086289,0.35510394,-1.3014961,1.2877724,-0.3978601,-0.56822395,0.069323525,-0.84520024,1.0069084,0.07518535,-0.30998993,0.5465013,-0.0085108485,0.17193604,-0.95063704,-0.056416936,105
3766,-0.94860154,1.2842133,0.3248259,-0.5218187,-0.86234045,-1.155172,0.6841152,0.60261536,0.23875667,-1.1670805,-2.2735207,1.0123503,-0.64750755,0.44853905,-0.8796419,0.30097997,-0.0135061145,-0.46090597,-1.0581527,1.5763915,106
1049,-0.41302887,0.541174,-0.7523559,-0.39540327,-0.61989665,1.1874608,-0.3976363,1.6643935,-0.8774032,-2.182848,-1.3896167,-0.58820665,-0.2562343,0.90650916,0.18275535,0.95449233,0.8700113,-0.8342887,-1.2896245,-0.07345306,107
4550,-0.26147655,-0.24503587,0.718741,-1.1544439,-0.5198338,-0.24197291,0.78274107,0.18795715,-0.19016321,-0.98810565,-2.3287027,1.0395316,0.28863022,0.105792806,-0.25440326,1.2499224,-1.4482269,-0.819166,-1.5508337,1.6248224,108
4618,-0.42002156,1.2485545,-0.5641277,-0.30952537,-0.64297825,0.17114055,-0.005996585,0.57909256,-1.173631,-1.0216471,-1.5865688,0.1572025,-0.7416431,0.6173403,-0.073125325,-0.20084399,0.047852017,-0.68722844,-1.3782365,1.9061037,109
3621,-0.5102412,0.1940738,0.7750201,0.5198229,0.20475036,-0.31860903,-0.61688066,-1.472361,1.9484948,0.58866954,0.07048986,-0.862051,-0.20650193,-0.09557507,-0.657851,0.25786147,0.78055155,0.011739261,-0.07516107,1.334948,110
834,-0.3665074,-0.108064525,-0.18444589,-0.19275978,0.06088854,0.10658921,-1.2213753,1.0905082,-0.79277533,-0.5182741,-0.48332453,-1.7719514,0.19943981,-0.6970061,-0.08492091,-0.7715192,-1.4235384,-0.9051564,0.5155736,1.0724118,111
819,-0.27530432,1.5495332,-0.38172022,-0.01338084,-0.43144873,-0.11364716,0.40678626,-0.14996646,-0.72725695,-0.8980722,0.25714886,-0.9466659,0.41111094,0.34709442,-0.21104856,0.46019158,-0.44616273,-0.54089105,-1.0365095,1.6219997,112
3655,-0.49545798,0.10471376,0.4023333,0.51494247,-0.25695878,-0.1454842,-1.4863894,1.7277639,-0.27797353,-1.595267,-1.8666103,0.3545906,0.72359,-0.35282582,-0.48699442,-0.0374857,0.426994,0.026748978,-0.3012821,-0.8233546,113
1089,0.015652359,1.2375495,0.56796736,0.3072549,-1.1244606,-0.04088654,-0.13115735,0.05137063,-0.555378,-1.4775854,0.43007556,0.13183883,0.104822546,0.15944159,0.16499701,0.07024588,0.3956259,-0.7105074,-1.5041633,0.6134685,114
4028,0.009890124,0.091061115,0.56482303,0.9085276,0.5893742,-0.10472743,-0.5711928,0.5153213,0.13964987,-0.23859628,0.33529985,0.12686288,-0.34923643,0.4848345,0.27366757,1.0432036,0.49401465,-0.087810576,-1.4479523,0.6532765,115
3245,-0.07494639,0.15417868,0.19489402,-0.17026162,-1.4404659,-0.7496249,0.100849845,1.0292896,0.3659535,-0.7084991,0.5085261,-1.476623,-0.12227691,-0.11008963,-0.18769237,0.037358698,0.52090186,-1.0400033,0.024188966,1.3904127,116
2751,-0.13090292,-0.12626845,0.8333144,0.35000974,-0.5727836,-0.85139614,0.99371105,0.25092852,-1.1606185,-1.0878671,0.8227106,-0.055050723,-0.17554224,-0.3794668,-0.71799994,-0.3023552,-0.25579768,0.254177,-1.1207676,1.3441604,117
3088,0.14467809,-0.062445298,-1.0663917,0.37452137,-0.39654142,0.8423205,0.4222616,1.2674775,-0.9154989,-1.8328066,-2.0210993,0.28877658,-1.2909687,0.51569533,0.38079047,0.46247637,0.6405672,0.67934364,-1.3991641,1.2002614,118
4095,0.21205169,-0.15435973,-0.85840625,0.09783013,-0.802032,0.52315116,0.24890335,0.85434705,-0.4754402,-1.1874579,-0.43707687,-0.14371906,-0.48735595,0.40032542,0.4192849,0.3254243,1.5457338,0.6895152,-0.83671653,0.38554418,119
4733,-0.024125516,1.0208187,-0.032016344,-0.43175152,-1.2275705,-0.6933719,0.63317305,0.18786749,-0.30230212,-0.9716209,-1.5947024,-0.45569524,-1.3312905,0.2085064,-0.8231397,-0.66072303,0.13246822,-1.4319196,-1.3823915,1.9514189,120
5464,-0.11399366,-0.3121509,0.24658321,0.44798252,-0.8346744,0.8907898,-0.5331794,0.43675566,-1.3019271,-0.7598011,-1.5866587,0.09764731,-0.3743752,0.61972266,-0.6598259,-0.59184647,-0.44749513,-0.8454693,-1.2036996,1.7259966,121
4562,-0.27980644,-0.28909826,1.271183,0.65535104,0.41509837,-0.037480634,0.08853819,0.3486609,-0.72672176,-0.030190125,0.15767756,-0.78162354,0.14662352,0.7385393,0.1647909,1.338374,-0.25910404,-0.10281466,-0.48676205,0.947403,122
1404,0.023969255,0.46869302,-0.1725853,1.1308092,-0.60869634,0.18363783,0.4254985,0.24215257,-0.30485114,0.039715447,-0.11637199,-1.3764151,0.4033291,0.23818104,0.39545786,0.8142463,0.030336902,-0.79614383,0.33479875,1.2702577,123
1890,-0.204431,-0.2536582,-0.0019224137,0.12047001,-0.005169347,0.21039453,-0.6609282,0.3063079,0.07345103,-0.42252502,1.1241782,-0.4686748,-0.459221,0.2934173,0.33684573,1.281985,-0.30309445,-0.6371088,-0.25329053,1.8877122,124
3447,-0.6544775,-0.44913384,0.7191539,-0.18465519,-0.89518654,-0.23311289,0.97356224,0.42552274,0.020121057,-1.0552231,-1.3700284,-0.02451324,-1.3570247,0.5694659,-0.47151044,0.58400667,-0.07151021,-1.0660831,-1.7092377,1.6629188,125
497,-0.5157985,0.6506587,-0.06161265,-0.18475786,0.259534,-0.051809456,0.8106155,1.3103044,0.8197481,-1.2337369,-1.3392373,0.3032704,-0.7728417,0.7133142,1.0301887,-0.34471467,0.5384393,-0.38065055,-0.3235685,-0.079809,126
3374,-0.4954341,0.6886242,0.8817286,0.75934535,-0.17603281,1.5230702,0.48662478,0.8328862,-0.55559945,0.41321754,-1.247665,-1.278289,-1.636358,-0.72189695,-0.022046685,0.38974255,-0.2077634,-0.35833248,-0.02566218,1.2729347,127
4875,0.23505318,-0.54648477,0.5949416,1.3263259,-0.5074055,-1.0298619,-0.080279514,0.6176441,0.16661716,-0.6389811,-1.7191186,-0.32391062,-0.5052984,-0.15513796,-0.07799119,1.4402337,-0.19746485,-0.1910578,0.13379273,0.53615427,128
5261,-0.2816486,0.004588403,-0.9901088,-0.28914198,-1.2556541,-0.7583301,-0.79516363,0.2850831,-0.22787642,-2.0561771,-0.89502573,0.6644213,-0.7203253,-0.12594509,-0.19503564,1.133262,0.30715653,-0.68168676,-0.9144763,1.3770107,129
282,-0.34008127,0.60386175,0.27527487,-0.50170606,-0.054554388,0.34624365,0.89416337,-0.15595427,-0.054538257,-1.5523643,-2.1273339,0.40420943,-0.2024641,0.34938967,-0.29008445,1.2176857,-1.6844541,-1.2827032,-1.304876,1.5083616,130
627,0.17215034,-0.32280663,0.2818888,0.90643597,1.0296737,-0.8911917,0.47933084,0.08348094,-1.1110913,-0.47962373,0.9018525,0.1434496,0.016702231,-0.03370828,-0.4136694,0.056175966,0.26296276,0.47619233,-1.3164535,0.9103961,131
2679,0.16941687,0.38272065,0.97060806,0.46509182,0.091088854,-0.17358994,-0.3313484,-0.67679584,-0.5838718,-0.7548787,-1.1816673,-1.0228617,0.38427627,-1.2447782,0.21201819,-0.74891293,-0.6896159,-0.1771815,-1.0966464,0.8471588,132
2766,0.07649602,-0.44671476,1.1717612,-0.14600655,-0.53854465,0.14566596,0.75651586,0.07857904,0.7805341,0.61530435,0.78985137,-0.98379236,-0.24542272,0.07616483,-0.4377071,0.90114397,-0.029805481,-0.30589578,-0.1819981,1.3677396,133
4888,0.078210436,1.1700857,-0.43408433,-0.02699374,0.20355603,-0.13601647,0.7003108,0.13310647,0.51794016,-1.1571827,0.64509547,-0.3718282,-0.03130196,-0.4801886,0.16087237,0.8272882,-0.67128646,-0.40347797,-0.88639545,0.29052138,134
2253,-0.39521635,1.2956624,0.00086388364,-0.719905,-1.0269501,-0.42327982,0.2763223,-0.18854214,0.012107093,-1.5564622,-1.5125823,1.1035674,-0.40776536,0.95053595,-0.44023338,1.115555,-0.15286516,-1.3657169,-2.0174563,2.7059112,135
1824,-0.28150138,0.48945495,0.18273525,0.009356409,-0.4185004,-0.35646212,0.4639362,-0.34542024,-0.24805172,-2.3018904,-1.8474456,0.27624503,-0.22165594,0.751464,-0.6945955,0.6983206,0.08419539,0.11314403,-1.0032506,0.92388284,136
987,-0.029677093,0.45760295,0.47247916,0.51283014,-0.7177655,0.4271245,1.2389623,-0.45538738,-0.6870138,0.43217665,-0.68707645,0.632048,0.59836,-0.7012533,0.6527846,0.89818525,-0.84801066,-0.92919195,-0.005622562,0.039192192,137
3178,-0.32516965,0.6719557,1.4329373,0.1847837,-2.0129883,-1.185494,0.7518475,0.36400953,0.11628847,-1.5033863,-2.109081,-0.28348958,-0.2948759,0.506454,-0.79181755,0.017842524,0.45882747,0.5505831,-0.23567328,0.8356264,138
141,-0.47897074,0.27669188,0.12052379,-0.3642087,-1.7201846,-0.16864228,0.17422184,0.6049088,-0.5504982,-1.2183765,-1.4726051,1.0625329,-2.0384667,0.7416596,-1.1437213,0.5624549,0.115239106,-0.88667864,-2.780202,1.5686182,139
1532,-0.6119802,0.4046632,-0.16124186,-0.4568634,-0.27870294,-0.22244343,1.0096682,-0.37229583,0.37468216,-2.013805,-1.4838938,-0.5619208,-1.3675772,0.5794375,-0.7912633,0.89985305,0.9895317,-0.3553855,-1.8578793,2.2332299,140
933,0.2966994,0.49292314,0.5294427,0.9162452,0.7863462,-0.4436062,-0.24836685,-0.8872945,0.20435263,-0.7292082,-1.1337347,-1.1352059,-0.25028068,-0.923647,0.08878751,-0.13953847,-0.6574999,-0.8550347,-0.5399969,0.4799639,141
1895,0.061489917,-0.88753295,-0.28369316,0.50175977,0.97639537,0.30628395,0.3888129,0.57602435,-1.4146354,-1.6947428,-0.12973057,-0.22787732,-0.102784835,0.2802234,-0.27570954,-0.5345205,-0.01754971,-0.6966338,-2.310512,1.0226895,142
804,0.81001335,-0.5533311,-0.57242024,-0.73359543,0.28361505,0.5145622,-0.77607083,-1.3077617,2.016469,-0.2593059,-0.4895039,0.1978309,-0.4142579,0.5614638,0.41519842,-0.0634966,0.8396859,-0.47519928,0.5195301,-0.38999778,143
3569,-0.49202493,0.5051564,0.15055975,-0.45411572,-0.39043757,0.069796,0.55850196,1.509923,-0.5720507,1.4447762,0.6038978,0.22866501,0.19422084,-0.1039202,0.43500823,1.2535275,0.24788065,0.10497594,-1.1882808,0.824167,144
2699,1.004674,-0.7345241,-0.4249668,-0.6113583,0.053347375,1.2421654,-1.5842451,-1.6090924,1.2403917,-0.9283964,-1.4278206,0.3778522,-0.19509935,1.1862278,0.098281324,0.10909864,0.8670948,-0.33112326,0.06725614,-0.104921,145
3870,-0.74566007,0.9738476,0.67773473,-0.52732116,-1.5494515,-1.1369214,-0.29639703,1.1765903,-0.69025844,-1.2281001,-0.98007137,1.4958344,-1.5003251,0.6151626,-0.5870445,0.13187161,0.30312052,0.0777514,-1.720109,0.5440366,146
4474,-0.6530039,0.081017174,-0.25224176,-0.043359384,-0.75427437,0.54702973,0.32403377,0.14284687,-0.7713888,-1.4842994,-1.4732282,-0.783322,-0.45859122,0.64141935,0.7244331,1.3375514,-1.3672321,-0.6792928,-0.9048939,-0.18715894,147
1209,-0.009534693,0.36262584,-0.13823655,-0.23843352,-0.42951253,-0.3549568,-0.092588596,-0.46184814,0.8058747,0.5626285,-0.97332394,0.8642956,-0.22992587,-0.02668095,0.20883197,1.0819854,0.5422891,-0.35149446,1.1037996,0.12709352,148
98,-0.88057005,0.6504065,0.4075967,0.8332875,-0.06910133,0.22671066,-0.54681116,1.1718378,-0.100750886,0.6637425,-0.8990753,-0.09148269,-0.9657239,0.26840022,-0.37297386,-0.98036486,0.24636964,-0.20336935,1.1728086,-0.010943584,149
2834,0.05821836,0.41104472,0.19481905,-0.8495294,-0.9770413,-0.6579002,-0.35163563,-0.13942486,0.14022192,-1.750666,-1.0707309,-0.45615026,0.29743132,1.6850297,-1.0713732,-0.47709286,0.7366199,-0.44295603,-1.4103582,-0.06251672,150
2131,0.5057497,0.34354314,0.2908392,-0.1345377,0.27805015,0.7341829,0.9592664,0.5113724,0.012160889,-2.3183124,-1.2190833,0.19307116,-1.1352605,0.59726214,0.5559772,0.59204066,1.1061482,0.7233049,-0.6386045,-0.46622518,151
4933,-0.2148386,0.33624884,0.37433267,-1.5588225,-1.1637605,-0.65196204,0.12530127,1.0616462,-0.8367044,-0.87783676,-1.3712618,0.16050541,-1.5652523,1.4974097,-0.8497973,0.7757861,0.55300474,-1.354732,-2.273121,1.0484211,152
3504,0.17665122,-0.4424558,0.97315454,-0.57448685,-0.72032464,0.11740273,0.6208896,0.0805556,0.9364691,0.068382725,1.0103025,-1.1939656,-0.26706064,0.05390459,-0.1319952,0.7441815,-0.2703104,-0.20905958,-0.31629112,1.4023033,153
1150,-0.08239433,-0.021505613,0.10564657,-0.4755748,-0.44703102,0.527452,-0.09898123,0.8787267,-1.5290009,-0.4845479,-0.40283135,0.6809597,-0.015552029,-0.11433319,-0.3272803,0.6201388,0.9712547,0.11185922,0.083612725,-0.16490452,154
5361,-0.640661,-0.121531874,0.054249104,0.024161212,-0.7681411,-0.615316,0.7072008,0.32432497,-0.69193864,-0.779796,-2.5480478,0.09576364,-1.2668499,0.39155027,-0.36393848,0.94308436,0.6940105,-0.7730816,-1.2245382,0.6843197,155
5334,-0.6468037,0.641717,0.8674384,0.27538294,-0.6961432,-0.92080784,-1.0762136,0.3653409,-0.14660436,-0.78648794,-0.5547142,-0.54456085,-0.77477413,-1.0925516,-1.306416,-1.096871,-0.26210907,-0.64366466,-1.1319356,1.3261027,156
5468,0.15141797,0.5153771,-0.5331172,0.43347132,-0.308081,0.4862744,1.4564768,-0.33213016,0.774231,-0.28790155,-0.23119159,-0.79068303,0.079656504,0.27797723,-0.020516556,1.1680504,-0.8279353,-0.7800269,0.39052042,0.3870537,157
4144,0.031187423,-0.04875414,-0.1826157,-0.465664,0.08403787,1.1930571,-0.3867242,-0.7601146,-0.48848844,-1.2709033,-1.7080184,-0.4948486,-0.34562624,0.60946524,0.52450246,1.0063446,-0.8632536,-0.6220582,-1.3396889,0.11702062,158
5401,-0.6196163,-0.3657751,0.700436,-1.301643,-1.3150641,-1.0315702,0.2880247,0.42271262,-0.31771794,-1.3273051,-1.6459873,-0.49463058,-0.4674011,0.5465909,-1.1118509,0.21313146,-0.36086458,-0.165769,-1.7214851,1.427675,159
5254,-0.07929735,0.1145613,-0.28488934,0.61118746,0.44462302,1.4599274,-0.31838608,1.5218829,-1.1123239,-1.3608745,-1.163194,1.1629366,-1.7570707,0.45808756,-0.22496441,-1.5360055,0.48937035,0.8675182,0.05775351,-0.13778031,160
2536,-0.06860076,0.4404828,0.41350493,-0.3071981,-0.84650004,-0.6201875,0.4376922,-0.7983618,-0.08089897,-0.33225834,-1.1485081,0.6022816,-0.6857632,0.27345526,-0.75042003,0.9628701,0.45135427,-0.36940965,0.013120007,-0.37132716,161
5472,-0.022794556,1.4493868,-0.21299079,-0.20771405,-0.13753617,1.2167355,-0.20941526,1.5098194,-1.268961,-0.9561582,-0.8033004,0.38729692,-1.8809322,-0.10832116,0.0840345,-0.503265,0.35384634,-0.22104967,-1.3900435,1.9447458,162
3180,-0.29829505,-0.06264344,1.0646379,0.88527334,-1.626051,-0.067166165,-0.5535597,0.043776494,-0.9141576,-0.39995027,-1.8945736,0.38697442,-0.97412264,0.62308407,-0.32196093,0.72954434,0.4888009,-0.3489363,-0.8073531,0.730206,163
5402,-0.2598644,0.10110227,-0.13138524,0.17683849,-0.19684005,0.12454621,0.22023071,0.472068,-0.7407073,-1.1158429,-0.05653462,-1.2930548,-0.059340537,-0.30416846,-0.694172,0.38791198,-0.29640907,-0.29725686,-0.47538084,0.8627604,164
1832,0.061992407,-1.254651,1.023874,-0.07320057,-0.019813465,0.16936257,1.130087,-0.07894887,0.90259355,1.0050809,0.5534179,0.022174029,-1.0852249,0.060705256,-0.4067739,0.95717144,0.13280049,0.08190922,-0.6816491,0.59688693,165
5265,0.0952089,-0.42299023,-0.24167815,0.4243074,1.5648378,-0.80909956,-1.4455484,0.48922247,0.14865847,-0.62738967,-0.12339733,0.70940185,0.3699635,0.10647507,-1.1652591,-1.2926621,0.05784201,-0.22002827,-0.28306854,-0.16010027,166
2656,0.0067648618,1.5814698,0.39182532,0.47734758,-1.6801579,-1.5010062,-0.74888134,-0.14406458,-0.26926413,-0.7597007,-2.3764396,0.58458036,-0.6116229,0.38809514,-0.11606116,-0.6831592,0.40803862,-0.17418525,-1.3497982,0.61309475,167
3857,-0.09919669,0.7940636,0.1438984,-0.4333103,-0.073156014,0.20347095,0.39827186,1.4374378,-0.5956837,0.66118705,0.56551874,0.8453564,-0.6661329,0.15260556,0.4396677,0.996219,-0.29909417,0.64089715,-1.5226066,0.76935923,168
4934,-0.4994826,-0.26220676,0.90896946,-0.8185741,-0.931991,0.35518974,0.5741744,0.102279335,0.019850932,-0.10988891,-1.7119355,-0.158413,-1.8058826,0.1549249,-0.68191195,-0.01205142,0.51244676,-0.63075745,-2.0138748,0.98400366,169
2703,-0.12140417,0.39684004,0.74488145,0.046270538,-0.094922975,0.007162994,1.9200785,-0.068982065,-0.21991141,1.1063498,-0.7769113,0.48959237,-1.3108618,-0.48721647,0.46395954,0.7268448,-0.06618546,-0.60692436,-0.54452944,0.4977034,170
4211,-0.9233159,-0.027515125,0.1880032,0.6473668,-0.06382392,0.07578526,-0.60576427,0.120259285,0.436924,-2.0982409,-1.5979823,0.18740769,-0.6026802,-0.26988667,-0.9034,1.1368607,0.3850035,0.44422507,0.25187775,-0.4019043,171
812,-0.80719274,-1.0755917,0.76789016,-0.2548632,0.01895453,0.59006006,0.20259205,0.72496086,0.788442,0.15854938,-1.1876757,0.7494101,0.45409232,-0.19881238,-1.2999707,-1.6305606,-0.12555042,0.16276711,-0.65429354,0.75615853,172
4627,-0.31094545,-0.714547,-1.0722406,0.6736549,-0.2728025,0.26174563,-0.15784696,-0.052852634,-0.38919136,-0.696208,-1.6635,-1.2145137,-0.6042021,0.88807786,0.57666314,0.6748378,0.69256175,0.74050343,-0.28182736,1.0001957,173
2168,-0.28702024,-0.036984947,0.03259041,-0.8133549,-0.62693906,-0.5387281,0.0007831678,-0.23948196,0.61166,-1.8766096,-1.7919365,0.51833254,-0.3208735,1.1364858,-0.6716588,0.27393687,-0.56600976,-1.0764722,-1.0945827,2.1208878,174
5524,-0.4113634,-0.28175843,-0.1179354,-0.82372314,-0.72126675,0.065326385,1.0196975,0.8974033,-0.04233306,-1.9126537,-1.537194,0.034537192,-0.25618628,1.433673,-0.29311067,0.73713464,0.40358925,-1.0454246,-0.99342966,1.1777992,175
1700,0.40225172,-0.14409986,0.27151063,0.74071157,1.6032711,0.2421013,0.3813876,-0.045695804,-0.111472614,-0.023688145,0.59804064,-0.40166882,-0.18485263,1.0489467,0.107327424,0.26819214,0.7270438,-1.0081455,-0.26432186,0.26802793,176
1741,0.061583467,0.020581793,-0.88791496,-0.9128989,-0.005151786,-0.013276006,-0.48656017,0.14489251,0.8911855,-0.74389845,0.5801372,-0.01505121,-0.54956245,0.54079044,-0.28095,0.86080885,-0.8987158,1.1400905,-0.14740886,0.67728984,177
1910,-0.27342546,0.5170687,-0.73440933,0.21895136,0.27408782,0.09267834,0.53434926,0.7180594,0.17245977,-0.49619502,0.19939473,0.1402818,-0.36820358,-0.7424713,0.13525729,1.055581,-0.7859493,0.028250989,-0.59483635,1.464271,178
524,-0.6132921,1.2132838,0.03755412,-0.87603295,-1.1775578,0.9237027,0.1624797,1.2513674,-0.46881595,-0.47843927,-0.9948713,-0.40026987,-1.6389588,-1.1605345,-0.41628382,-1.3413854,-0.0042961505,-1.254764,-1.063539,1.2730587,179
1703,0.0682089,0.29138604,0.65492177,0.2738032,-0.59590167,-0.1765329,-0.70566744,0.9831062,0.31537443,-1.2610313,-1.0662655,-0.3742292,-0.5614313,0.100712806,0.42055973,-0.46763253,1.5480354,1.0369704,0.41410547,-0.8913795,180
4174,-0.31706953,0.174259,0.5007446,0.0135082975,-0.5011298,-2.2124548,-0.5667393,1.2209595,-0.6484751,-0.8955592,-0.80167544,1.1326227,1.222541,-0.24212947,-0.50518906,0.4785151,-0.12075278,-0.8357878,-1.1829492,0.70050025,181
5445,-0.9040225,0.4969125,0.0930966,1.8292783,0.77317035,0.4569758,-1.955088,1.0967257,-1.311898,0.15023999,-1.0385557,0.7256089,-0.7798148,-0.3503802,-0.09744507,-0.96039444,-0.116129875,0.3346966,0.10494994,0.5896202,182
2601,0.68932396,0.21230966,-0.21982916,-0.38365063,0.9118355,0.70864516,-0.58043575,-1.308461,0.012048498,-1.9012269,-1.1789956,0.024364846,0.33538103,-0.5116481,0.43966994,1.1752772,-0.052126832,-1.0514303,-0.8925492,0.14564437,183
3677,-0.6578186,-0.4096438,-0.65379506,0.7426985,-1.7315562,0.34860218,0.95298016,1.2626761,-0.59238183,-1.7106681,0.072550215,-1.1373738,-0.17289113,-0.0100232195,0.8762343,0.60387987,-1.2273484,0.066978686,-0.6585101,-0.14294752,184
1108,-0.2816627,-0.19978032,0.37603733,-0.59710264,-0.43756968,0.47418147,0.5019397,-0.14220747,0.054312583,0.5784009,-0.50717723,-1.3208591,0.39434522,-0.7691805,0.7246397,0.4881393,-0.1994802,-0.15713689,-1.203321,0.31156257,185
4994,-0.20801024,1.2038002,-0.06335259,-0.9182616,-0.9281866,0.7964488,0.03146652,2.1167274,-1.1961751,-1.3711823,-0.0960125,-1.5603857,-0.43648797,-0.58680195,0.15432115,-0.37532133,0.24592973,-1.0657915,-1.249597,1.9735177,186
2653,-0.9051403,-0.33052367,-0.026936974,-0.21518418,-0.27236146,1.6109486,-0.15862209,-0.5440457,-0.05600941,-1.800728,-1.4096229,-0.50087905,-0.27084354,0.20693691,-0.61353856,-1.0174296,-0.83287585,0.8021506,-0.47977176,-0.022978991,188
3845,-0.053615656,-0.75979716,0.22738299,-0.4756032,-0.13440679,1.1181178,-0.5222985,-0.958125,-0.42322078,-0.48752528,-1.3037271,-0.74999183,-0.20928162,-0.98413765,-0.053168584,-1.4932455,0.43501577,1.1458539,-0.5457357,1.0897292,189
2544,-0.49635956,0.0078037838,-0.49740034,-0.47716227,-1.0584264,1.9946669,-0.46043003,0.13579133,0.4647868,-0.5558386,-1.3717507,-0.69612974,-1.5496149,0.65411407,0.13892525,-0.30804628,0.02259608,-1.2025418,-1.22132,1.5287234,190
1930,-0.84020597,0.42685652,0.88880616,0.39934504,0.090568855,0.62304485,-1.0506731,0.77396387,-0.14435293,-1.41967,-1.042373,1.7005688,-0.40207705,0.18853192,-0.19287822,0.55378586,-0.5383299,0.83551586,-0.6991488,0.07002421,191
4669,-0.2094052,0.038055383,0.5333557,-1.2187297,-0.4582185,-0.038101878,1.0112731,-0.18345362,0.27420357,-1.0319055,-1.6469964,0.15978844,-0.03406489,0.6822069,-0.5311998,1.0156395,-1.218527,-0.5346595,-2.0415778,0.3557423,192
1643,-0.48855045,-1.5538014,-0.36484957,-0.36450192,0.57413536,-0.21681729,1.2002981,-0.35303572,0.12162884,0.5362895,-0.5085043,0.5749466,-0.52198166,0.8289141,-0.05334165,0.9796726,0.3369204,0.13275626,-1.0766795,0.4146796,193
3682,0.5908737,-0.18474525,0.47800997,0.34875134,0.7254208,0.7981493,0.09114387,0.70863533,-0.6314807,-1.0639908,-1.495165,0.8301608,-0.74104,-0.17333086,-0.31899673,-0.24644704,1.5847499,-0.24253431,-0.520101,-0.73150903,194
1590,0.053181335,-0.64078087,-0.6725378,0.18698996,-0.49663457,-0.17747998,0.3687863,0.50146353,-0.17270958,1.3173226,-0.7524672,0.47403464,0.40584943,-0.96737826,1.1456684,0.97897804,-0.6734306,-1.174702,-0.4662709,0.8195915,195
3581,0.8104795,0.7691646,0.07115677,-0.53421175,-0.17193593,0.81452763,-1.0034647,-0.43893057,-0.01058072,-2.534237,-0.57216084,0.10851804,0.4063263,-0.27241123,0.93447083,1.4379646,0.34644344,-0.6849802,-0.0035515502,0.26957121,196
48,-0.67198,0.39413053,-0.61903346,0.17448768,1.3626087,-0.29564235,0.15408108,0.915592,-0.16046265,-1.3830338,-1.3523571,0.60889655,-0.42477202,-0.44475994,-0.8890827,-0.87685215,-0.7748783,0.039961807,-0.34900644,0.28586432,197
