cell_index,x,y,n_transcripts,density,elongation,area,avg_confidence
5076,4594.74074074074,1151.81481481481,27,0.01262,3.038,2140,0.9947
5077,2867.52941176471,4209.17647058824,17,0.01343,6.409,1266,0.8359
5078,3000.85714285714,4308.05714285714,35,0.009989,3.148,3504,0.7692
5079,4244,6348,9,0.01657,9.68,543,1
5080,3084.63503649635,7925.04379562044,411,0.03565,2.983,11530,1
5081,3910.29457364341,7753.92248062016,129,0.024,3.109,5376,0.9927
5082,4778.77777777778,7508.88888888889,18,0.01732,2.205,1039,0.9177
5083,1952.90322580645,5641.32258064516,155,0.01855,1.541,8354,0.9259
5084,3734.32110091743,2576.83486238532,109,0.01729,1.496,6306,0.9661
5085,4006.94444444444,161.916666666667,36,0.009836,1.365,3660,0.935
5086,4091.24390243902,2303.34146341463,41,0.009287,3.997,4415,0.8765
5087,4680.46715328467,2392.13868613139,137,0.0196,1.345,6990,0.9847
5088,4383.47619047619,1104.95238095238,21,0.0244,2.034,860.5,0.9411
5089,2984.02298850575,2125.77394636015,261,0.03229,1.627,8082,0.9973
5090,2017.8064516129,3317.51612903226,31,0.01377,1.59,2252,0.7293
5091,948.846153846154,5702.76923076923,13,0.01488,3.287,873.5,0.9713
5092,5511.75,1260.25,8,0.016,3.164,500,0.9962
5093,5683.33333333333,1448.13333333333,15,0.007418,2.086,2022,0.9852
5094,3525.58411214953,4298.98598130841,214,0.02502,2.453,8552,0.9998
5095,2334.88888888889,6316.58333333333,36,0.01179,2.411,3054,0.8092
5096,4200.775,5243.1,40,0.01901,3.096,2104,0.9949
5097,4540.88888888889,5227,9,0.02276,2.332,395.5,1
5098,4628.58333333333,5220.25,36,0.01371,2.076,2625,0.9864
5099,1058.11111111111,4738,36,0.0251,6.501,1434,0.944
5100,1682.85,4851.15,20,0.006549,1.097,3054,0.6015
5101,2850.83333333333,7102.25,12,0.02277,3.778,527,0.7983
5102,2192.41818181818,7121,55,0.01862,3.758,2954,0.9999
5103,2470.47272727273,7773,55,0.0143,1.197,3846,0.9445
5104,5413.89285714286,1141.15476190476,84,0.01443,1.741,5820,0.9259
5105,3443.54666666667,1142.2,75,0.01374,2.809,5459,1
5106,4599.20512820513,1029.25641025641,39,0.0121,3.365,3224,0.9516
5107,4563.26086956522,1136.69565217391,23,0.02128,1.741,1081,0.9372
5108,3181.16666666667,5572.34895833333,192,0.02859,1.87,6716,0.9914
5109,1387.24,7489.2,50,0.01339,1.689,3735,0.923
5110,3743.75675675676,7072.13513513514,37,0.03028,3.799,1222,0.9954
5111,4652.63157894737,7565.84210526316,19,0.02098,4.308,905.5,0.9999
5112,3793.78947368421,1489.21052631579,19,0.006399,1.865,2969,0.6777
5113,4130.25,8536.77173913043,92,0.01474,3.619,6241,0.9999
5114,2534.47222222222,6694.02777777778,36,0.01377,1.759,2614,0.8588
5115,5531.6052631579,3565.48684210526,76,0.01639,2.607,4636,0.9999
5116,4327.31111111111,7507.35555555556,45,0.03304,9.242,1362,1
5117,4662.36,7507.48,25,0.01734,2.15,1442,0.995
5118,4047.50285714286,492.022857142857,175,0.01969,1.105,8886,0.9931
5119,5000.33333333333,1528.41666666667,12,0.01515,3.436,792,0.8093
5120,1926.44444444444,6083.11111111111,9,0.01627,9.678,553,0.6821
5121,2678.6,7350.9,30,0.01681,2.008,1785,0.9711
5122,2348.33333333333,7897.00392156863,255,0.02051,1.092,12430,0.9748
5123,2537.38461538462,7516.07692307692,26,0.01496,1.791,1738,0.8911
5124,4589.5,6406.55,20,0.01447,6.037,1382,0.9842
5125,2977.73913043478,8582.34782608696,23,0.01532,2.346,1501,0.9949
5126,4974.15384615385,7335.80769230769,26,0.02772,2.303,938,0.9716
5127,4511.00980392157,2615.32352941177,102,0.01114,1.186,9156,0.9353
5128,5225.64516129032,6344.77419354839,31,0.008852,1.142,3502,0.9552
5129,3440.68421052632,8765.34210526316,38,0.01214,2.511,3130,0.9857
5130,3400.65402843602,734.407582938389,211,0.02349,1.289,8982,0.9917
5131,1061,6383.05263157895,19,0.01919,1.855,990,0.9443
5132,3966.07142857143,7738.42857142857,14,0.01984,1.475,705.5,0.9008
5133,2443.79695431472,3531.80203045685,197,0.01902,2.012,10360,0.9921
5134,2566.75,1024.5,24,0.009427,1.161,2546,0.4836
5135,3462.5,38.5,8,0.03645,3.232,219.5,0.7329
5136,2952.84848484849,1837.60606060606,33,0.01083,1.548,3048,0.9581
5137,3263.6875,1755.52083333333,96,0.01514,1.955,6342,0.9982
5138,5088.83333333333,670.166666666667,24,0.01149,2.528,2089,0.9249
5139,3712.8,2201.9,10,0.01455,1.625,687.5,0.8761
5140,1930.92857142857,4552.35714285714,14,0.01942,3.119,721,0.6019
5141,2571.77777777778,4963.11111111111,9,0.01959,1.397,459.5,1
5142,4706.23076923077,5490.69230769231,13,0.01496,1.756,869,0.8161
5143,3705.20481927711,8266,83,0.01059,1.977,7840,0.9948
5144,4167.21052631579,8508.89473684211,19,0.01313,4.371,1447,1
5145,3112.44623655914,6240.64516129032,186,0.02406,1.733,7732,0.9907
5146,2301.55384615385,8598.37692307692,130,0.01847,2.307,7038,0.9871
5147,2497.54693877551,5621.11020408163,245,0.03066,1.25,7990,0.9955
5148,4051.5625,6507.65625,32,0.01105,1.183,2896,0.9761
5149,2886.88283378747,2208.63760217984,367,0.02714,2.76,13520,0.995
5150,4999.53571428572,998.428571428571,28,0.007559,1.556,3704,0.8896
5151,4126,2687.2,25,0.01908,1.701,1310,1
5152,3873.39880952381,3028.89880952381,336,0.02239,2.301,15010,0.9999
5153,999.045454545455,7100.90909090909,22,0.0146,2.025,1507,0.9446
5154,2156.4347826087,8211.73913043478,23,0.01865,1.467,1233,0.9729
5155,4311.5652173913,7436.5652173913,46,0.02129,2.093,2161,0.971
5156,1662.6,5776.74285714286,35,0.006654,7.702,5260,0.5641
5157,3363.30952380952,2521.90476190476,42,0.009231,1.621,4550,0.8878
5158,3686.16,3570.68,175,0.02583,4.528,6774,0.9704
5159,3509.47552447552,3788.31468531469,143,0.01846,2.331,7748,0.9761
5160,3752.88235294118,956.392156862745,51,0.01197,1.819,4261,0.924
5161,1687.83,8041.43,100,0.01583,1.236,6316,0.9739
5162,4236.92248062016,5493.69767441861,129,0.02191,1.249,5888,0.9983
5163,3927.07262569832,1634.05586592179,358,0.02642,2.588,13550,0.9918
5164,4832.48913043478,1679,92,0.02372,1.169,3878,0.999
5165,3584.77966101695,755.050847457627,59,0.01919,6.182,3074,0.9769
5166,4319.22767857143,924.066964285714,224,0.01532,1.261,14620,0.9663
5167,2793.22580645161,2723.25806451613,31,0.009323,3.405,3325,0.7611
5168,2341.36842105263,3212,19,0.02087,11.5,910.5,0.8341
5169,5301.86956521739,201.304347826087,23,0.01268,6.347,1814,0.6351
5170,3734.66666666667,2610.61111111111,18,0.007601,5.961,2368,0.7389
5171,5343.57142857143,1508.78571428571,14,0.01662,2.211,842.5,0.8843
5172,2123.45774647887,5794.83098591549,142,0.01484,1.923,9570,0.9138
5173,2999.8,4915.2,10,0.01541,4.742,649,0.9161
5174,1414.72727272727,6686.27272727273,11,0.00565,7.007,1947,0.618
5175,3640.53012048193,5270.60240963855,83,0.01601,5.23,5184,0.9892
5176,4950.96153846154,4330.11538461539,26,0.02211,5.346,1176,0.9622
5177,4419.1,5233.8,10,0.01736,1.377,576,0.9903
5178,3137.85714285714,7646.28571428572,14,0.01748,2.804,801,0.968
5179,3383.22727272727,7334.36363636364,22,0.017,6.969,1294,1
5180,5160.2380952381,6366.71428571429,21,0.0107,6.141,1963,0.9063
5181,2653.67804878049,9127.34390243903,410,0.02678,1.901,15310,0.9951
5182,1641.66666666667,5905.66666666667,6,0.04545,5.144,132,0.6884
5183,4515.31578947368,2508.10526315789,19,0.01769,1.935,1074,0.8237
5184,1982.90760869565,7332.94565217391,184,0.02088,2.154,8813,0.981
5185,3196.41496598639,618.210884353741,147,0.01665,1.099,8830,0.9957
5186,4285.18309859155,2317.81690140845,142,0.01451,1.779,9788,0.9498
5187,2687.85714285714,1843.78571428571,14,0.02654,5.06,527.5,0.9999
5188,4246.37142857143,652.77619047619,210,0.01839,2.473,11420,0.9644
5189,3550,1284,9,0.01681,7.69,535.5,0.7946
5190,4223.82142857143,2318.14285714286,28,0.00925,3.556,3027,0.9387
5191,3194.37106918239,2961.99580712788,477,0.03568,1.333,13370,0.9981
5192,3926.78571428571,5187.42857142857,28,0.01026,1.276,2730,0.9876
5193,4720.94252873563,883.948275862069,348,0.02549,2.972,13650,0.9916
5194,4247.1,7372.66666666667,30,0.009646,3.256,3110,0.9558
5195,3518.5223880597,1395.9552238806,67,0.01434,1.63,4672,0.9951
5196,2556.44444444444,2487.22222222222,9,0.01098,2.427,820,0.6143
5197,3747.36712328767,3498.29863013699,365,0.02346,1.246,15560,0.9803
5198,2748.36974789916,5382.35294117647,119,0.01807,1.588,6584,0.9767
5199,1832.40740740741,6546.85185185185,27,0.01274,4.094,2119,0.9288
5200,1940.93333333333,8561.06666666667,30,0.01239,1.465,2422,0.9126
5201,4022.25,1431.07142857143,28,0.01128,6.617,2482,0.8039
5202,2423,2871.28571428571,14,0.01482,3.342,944.5,0.6801
5203,2214.5,7177.47368421053,38,0.008866,2.437,4286,0.8599
5204,3902.53731343284,8852.83582089552,67,0.01581,2.547,4238,0.9139
5205,3157.33333333333,4272.33333333333,12,0.01113,3.008,1078,0.9165
5206,3877.85507246377,4924.9347826087,138,0.01888,2.598,7310,0.9687
5207,3662,4916.27272727273,33,0.009851,1.581,3350,0.8853
5208,3605.01098901099,5303.43956043956,91,0.01257,1.748,7238,0.9471
5209,2601.26315789474,1732.42105263158,19,0.03105,5.402,612,0.7788
5210,2503.36842105263,2457.9649122807,57,0.01392,1.133,4096,0.9528
5211,3534.95192307692,1761.64423076923,104,0.02127,1.57,4890,0.9993
5212,3213.24576271186,3191.68644067797,236,0.02274,1.208,10380,0.994
5213,2956.44827586207,3694.44827586207,29,0.01383,2.056,2097,0.99
5214,1529.33333333333,7029.44444444444,9,0.02027,1.913,444,0.9881
5215,1334.92857142857,7516.78571428572,14,0.02767,3.685,506,0.9577
5216,4784.66666666667,4228.33333333333,6,0.01818,3.638,330,0.8983
5217,3358.20195439739,7394.72312703583,307,0.02589,2.622,11860,0.9992
5218,3966.10526315789,8811.23684210526,38,0.01154,1.764,3293,0.9373
5219,3818.59090909091,2307.95454545455,22,0.01984,6.051,1109,0.9964
5220,2243.95918367347,6968.38775510204,49,0.01206,2.363,4062,0.9953
5221,2340.49068322981,4976.26708074534,161,0.01678,6.341,9592,0.9873
5222,4524.28571428572,9376.65306122449,49,0.02014,2.276,2433,0.9798
5223,3952.92307692308,5332.30769230769,13,0.01229,3.721,1058,0.9653
5224,4406.21739130435,1085.65217391304,23,0.01088,1.898,2114,0.7492
5225,2799.69306930693,1517.62376237624,101,0.01743,2.248,5796,0.9887
5226,4401.68085106383,4053.06382978723,47,0.02041,2.031,2303,0.9959
5227,3290.40909090909,2720.86363636364,110,0.02724,4.895,4038,0.9881
5228,1057.60606060606,6689.60606060606,33,0.01499,2.221,2202,0.9925
5229,4574.63636363636,5160.18181818182,22,0.008112,1.314,2712,0.7555
5230,4794.37142857143,9239.28571428571,35,0.02224,1.523,1574,0.9948
5231,1872.46153846154,1842.23076923077,13,0.01127,2.895,1154,0.7536
5232,2358.19230769231,3887.5,26,0.004171,1.473,6234,0.8045
5233,4781.57142857143,4027.71428571429,21,0.021,3.847,1000,0.9982
5234,3180.8,8945.8,5,0.07576,10.63,66,0.978
5235,2455.58904109589,6016.69863013699,73,0.01536,8.565,4752,0.9851
5236,3908.41463414634,6631.31707317073,41,0.02717,1.441,1509,1
5237,3660.69565217391,8479.95652173913,23,0.01645,5.369,1398,0.9639
5238,2128.75,7414.25,4,0.06723,32.9,59.5,0.7974
5239,4924.38888888889,1046.61111111111,18,0.00973,4.367,1850,0.659
5240,2268.6359832636,7134.29288702929,239,0.02343,1.168,10200,0.999
5241,4099,5095.26315789474,19,0.02056,3.813,924,0.9503
5242,2183.53846153846,7133.46153846154,13,0.01961,4.048,663,0.9462
5243,3427.64285714286,4054.57142857143,14,0.01829,8.796,765.5,0.9547
5244,4877.35,5292.05,40,0.01625,1.135,2462,0.995
5245,3717.66666666667,2512.45833333333,24,0.01709,4.728,1404,0.9718
5246,2624.09090909091,6071,11,0.01165,1.408,944,0.9991
5247,3029.18181818182,1715.81818181818,11,0.03094,7.42,355.5,0.826
5248,5436.25,253.25,4,0.07018,18.58,57,0.8538
5249,4875.72727272727,989.090909090909,11,0.009549,3.126,1152,0.6618
5250,2288.38461538462,4911.69230769231,13,0.01272,2.998,1022,0.9528
5251,1641.66666666667,5933,9,0.01805,12.64,498.5,0.4595
5252,3013.16666666667,5855.41666666667,12,0.009975,2.565,1203,1
5253,1739.53409090909,7998.44318181818,88,0.0116,2.256,7583,0.9128
5254,3185.67441860465,8900.44186046512,43,0.02597,7.08,1656,0.9999
5255,2635.81481481482,4225.25925925926,27,0.009919,1.936,2722,0.9836
5256,4747.08108108108,2510.40540540541,37,0.01686,1.641,2195,1
5257,4513.35714285714,4482.78571428572,14,0.03728,11.55,375.5,1
5258,1918.75342465753,8295.84246575343,146,0.01673,1.324,8727,0.9767
5259,4641.50909090909,4279.10909090909,55,0.0119,1.807,4622,0.9716
5260,3202.92857142857,2194.5,14,0.00657,3.52,2131,0.7083
5261,4831.95588235294,741.745098039216,204,0.0156,3.543,13080,0.9943
5262,2703.53333333333,1742.82222222222,45,0.01198,2.495,3755,0.9363
5263,3057.68224299065,3005.26401869159,428,0.02898,2.699,14770,0.9973
5264,4693,5322.35294117647,17,0.01529,3.267,1112,0.9997
5265,4867.68,5117.3,50,0.01146,4.07,4362,1
5266,4595.66666666667,4411.66666666667,6,0.04633,5.194,129.5,0.9877
5267,4590.4,4905,5,0.02101,1.416,238,1
5268,4298.76785714286,458.25,56,0.01069,3.152,5239,0.9391
5269,2630.76923076923,1960.30769230769,13,0.01823,10.95,713,0.7279
5270,3854.42857142857,1370.28571428571,21,0.01771,4.112,1186,0.9975
5271,2940.70472440945,2455.64566929134,254,0.03032,3.342,8378,0.9979
5272,2744.47887323944,3356.68075117371,213,0.02816,1.691,7563,0.9931
5273,5029.53333333333,1534.26666666667,15,0.01456,1.184,1030,0.9857
5274,1254.30555555556,5406.55555555556,36,0.009831,5.194,3662,0.9226
5275,3945.38144329897,4919.40206185567,97,0.02305,3.305,4208,1
5276,4401.91111111111,1379.06666666667,45,0.01226,2.359,3669,0.9106
5277,3567.24324324324,3842.95945945946,148,0.01779,5.457,8318,0.9927
5278,1903.82274247492,7777.80267558528,299,0.02373,2.091,12600,0.9955
5279,2356.96363636364,6783.61818181818,55,0.01858,1.26,2960,0.8825
5280,3068.13043478261,290.565217391304,23,0.01933,4.823,1190,0.7835
5281,5042.77777777778,1380.11111111111,9,0.005882,4.365,1530,0.7299
5282,3193.52941176471,8879.96323529412,136,0.01669,1.533,8150,0.9992
5283,4897.76923076923,2892.11538461538,78,0.01427,4.24,5466,0.9976
5284,4343.75,1099.9375,16,0.005857,1.143,2732,0.7375
5285,1822.07692307692,7550.53846153846,39,0.007901,1.854,4936,0.9598
5286,4367.76190476191,4026.47619047619,63,0.02681,1.24,2350,0.9999
5287,4648.60416666667,9217.52083333333,48,0.008065,4.362,5952,0.9945
5288,4370.06666666667,7382.86666666667,15,0.01148,2.286,1307,0.9797
5289,2927.06779661017,7124.22033898305,59,0.01113,4.797,5302,0.9718
5290,2287.2380952381,5587.61904761905,21,0.01172,1.893,1792,0.9727
5291,2581.47619047619,3932.2380952381,21,0.01906,3.521,1102,1
5292,4712.75471698113,2106.37735849057,53,0.01687,2.422,3142,0.9801
5293,2984.6,687.514285714286,35,0.009766,4.212,3584,0.8726
5294,3303.26086956522,606.884057971015,69,0.01793,2.347,3848,0.9964
5295,2658.88372093023,2900.6976744186,43,0.01071,2.285,4016,0.9414
5296,1322.46153846154,4744,13,0.03509,3.164,370.5,1
5297,3987.25,2390.58333333333,12,0.02787,3.531,430.5,0.8535
5298,2743.41139240506,3844.46202531646,158,0.02304,1.262,6858,1
5299,2567.77731673582,4038.90733056708,723,0.03486,1.232,20740,0.9967
5300,2332.56,5206.98,50,0.009201,1.828,5434,0.8723
5301,4154.14285714286,4307.71428571429,21,0.01052,4.042,1996,0.9876
5302,4547.95,5465.9,20,0.01493,2.621,1340,0.9224
5303,3806.69230769231,6629.76923076923,13,0.01988,3.633,654,0.69
5304,1724.85294117647,1204.61764705882,34,0.01607,2.757,2116,0.8502
5305,4799.33874709977,384.160092807425,431,0.0243,1.653,17740,0.9941
5306,2495.06666666667,6839.8,30,0.01027,2.03,2922,0.9385
5307,2581.9,6145.54,50,0.01203,2.063,4155,0.763
5308,4155.875,2486.95833333333,24,0.01476,1.208,1626,0.8975
5309,4432.37837837838,5075.30630630631,111,0.01466,1.209,7571,0.9785
5310,1897.19444444444,8250.88888888889,36,0.01096,3.937,3286,0.9121
5311,1136.96296296296,6682.96296296296,27,0.008483,1.569,3183,0.7856
5312,2214.5,8709.75,8,0.05195,3.587,154,0.9975
5313,4752.38888888889,2859.61111111111,18,0.01515,4.745,1188,0.9848
5314,3965.15625,527.84375,32,0.01672,2.648,1914,0.97
5315,1674.83333333333,2653.25,12,0.009119,1.825,1316,0.6011
5316,1997.5,2455.66666666667,24,0.01396,1.607,1719,1
5317,4465.9375,1506.375,16,0.0249,1.223,642.5,0.9933
5318,5214,1189.02564102564,39,0.01185,1.428,3290,0.9605
5319,1882.75,7325.25,16,0.008048,1.77,1988,0.8828
5320,3447.59166666667,6138.79166666667,240,0.02126,1.879,11290,0.9972
5321,4536.96551724138,5201,29,0.02888,3.116,1004,0.9993
5322,1623.7619047619,8097.78571428572,42,0.01493,2.021,2814,0.9993
5323,4655.15384615385,5440.07692307692,13,0.01482,5.606,877,0.5944
5324,4938.38095238095,5285,21,0.01787,2.849,1175,0.9309
5325,5062.10514018692,7130.0023364486,428,0.03295,1.485,12990,0.9993
5326,4186.18518518519,8684.81481481482,27,0.01303,3.621,2072,0.9979
5327,1265.56666666667,4007.43333333333,30,0.01349,1.837,2224,0.7996
5328,4664,7756,5,0.02801,4.088,178.5,0.7345
5329,4042.32142857143,6275.60714285714,28,0.01604,2.034,1746,0.9978
5330,4518.6875,1285.75,16,0.01101,5.247,1453,0.9118
5331,2496.95205479452,8116.22602739726,146,0.01481,1.225,9859,0.9569
5332,3409.44444444444,1399.59259259259,27,0.008202,1.777,3292,0.979
5333,2188.76063829787,7853.10106382979,188,0.01989,2.187,9451,0.9996
5334,4472.18181818182,1182.90909090909,22,0.01297,2.928,1696,0.8045
5335,5511.5,1547.92857142857,14,0.009722,1.531,1440,0.8586
5336,3688.4,5002.5,10,0.01522,3.924,657,0.9979
5337,2035.85152838428,8572.48471615721,229,0.02292,1.437,9990,0.9753
5338,5016.57766990291,6514.16019417476,206,0.01897,2.537,10860,0.9898
5339,2606.8125,7538.0625,16,0.01292,1.79,1238,0.7424
5340,4480.95833333333,3952.16666666667,24,0.00967,5.397,2482,0.8457
5341,2786.97014925373,3290.37313432836,67,0.01514,3.032,4424,0.993
5342,4463.24827586207,7759.13103448276,145,0.02281,1.291,6358,0.9555
5343,2573.38461538462,1751.38461538462,13,0.009819,5.185,1324,0.5616
5344,3604.69879518072,1516.31325301205,166,0.02054,1.98,8080,0.9875
5345,3777.31578947368,1523.21052631579,19,0.01361,1.959,1396,0.9339
5346,3320.71428571429,2169.89285714286,28,0.009241,3.095,3030,0.8247
5347,4744,930.1,20,0.01335,4.101,1498,0.9532
5348,2583.17910447761,3671.03731343284,134,0.02009,2.368,6670,0.9844
5349,2213.52941176471,7262.76470588235,17,0.01071,1.413,1588,0.914
5350,4094.66666666667,5482.33333333333,6,0.08889,4.83,67.5,1
5351,2294.04444444444,8151.55555555556,90,0.01848,1.84,4870,0.9956
5352,4456,1247.40625,32,0.01083,1.949,2956,0.93
5353,2911.53271028037,9008.39252336449,107,0.01894,1.271,5650,0.9499
5354,4041.875,8633,8,0.03704,9.454,216,0.5791
5355,4454.54081632653,6342.27551020408,98,0.01775,2.113,5521,0.9583
5356,3143.72072072072,2394.52252252252,111,0.01217,1.334,9122,0.9372
5357,4699.96666666667,950.833333333333,30,0.01092,1.518,2748,0.8964
5358,2614.89473684211,2472.21052631579,19,0.02413,1.251,787.5,0.8995
5359,2186.86956521739,8940.08695652174,23,0.01171,3.062,1964,0.7107
5360,2308.23529411765,7097.23529411765,17,0.01515,5.447,1122,0.9867
5361,2948.5,4952.92307692308,26,0.01105,1.512,2352,0.7945
5362,4872.10810810811,7465.18918918919,37,0.0111,2.296,3334,0.9097
5363,4785.17948717949,9220.48717948718,39,0.01796,2.022,2172,0.9856
5364,3876.36842105263,8318.84210526316,19,0.008551,5.595,2222,0.8659
5365,3199,7638.4,10,0.03591,9.554,278.5,0.972
5366,3874.28571428571,5180.07142857143,14,0.01275,2.346,1098,0.9363
5367,3423.22222222222,8260.22222222222,18,0.0208,7.73,865.5,0.9031
5368,2535.6036036036,4455.91891891892,111,0.01706,1.886,6508,0.9843
5369,2697.08695652174,1917.91304347826,23,0.01382,3.056,1664,0.9925
5370,1169.30434782609,4091.17391304348,23,0.01486,3.691,1548,0.7966
5371,2563.75330396476,6026.09691629956,227,0.02174,2.127,10440,0.9975
5372,4699.08333333333,4298.66666666667,12,0.01081,10.02,1110,0.9579
5373,1582.41666666667,7786.125,24,0.01125,2.03,2133,0.8996
5374,4254.03225806452,5126.8064516129,31,0.01537,1.348,2017,0.9366
5375,3064.08,7537.84,25,0.01577,11.06,1585,0.9994
5376,2924.58333333333,8506.08333333333,12,0.03571,3.904,336,1
5377,4866.23333333333,9266.76666666667,30,0.03268,1.451,918,1
5378,3633.96153846154,1097.92307692308,26,0.007403,1.266,3512,0.9707
5379,2660.4,3763.04444444444,45,0.01149,3.07,3918,0.9417
5380,2353.28571428571,7001.14285714286,14,0.01265,1.57,1107,0.7677
5381,4924.66666666667,1085.83333333333,12,0.01697,1.671,707,0.5961
5382,3101.375,6297.25,8,0.01035,5.38,773,0.847
5383,4803.8,1612.9,30,0.00854,7.671,3513,0.8823
5384,1404.57142857143,2636,7,0.04762,37.37,147,0.8658
5385,5556.30769230769,1508.34615384615,26,0.01444,2.38,1801,0.9851
5386,4236.425,7452.825,40,0.01188,3.94,3366,0.822
5387,5367.37037037037,228.148148148148,27,0.008531,2.104,3165,0.83
5388,2564.8125,6730.875,16,0.02901,4.489,551.5,1
5389,2501.6,5860.2,5,0.03175,3.265,157.5,1
5390,3328.22222222222,837.666666666667,9,0.01772,3.38,508,0.9999
5391,3452.34782608696,1354.3652173913,115,0.02299,1.327,5002,0.9999
5392,1646.33333333333,3171,3,0.4615,119.3,6.5,0.8231
5393,4023.90594059406,995.683168316832,202,0.0227,3.592,8897,0.9911
5394,3154.98031496063,2639.04724409449,254,0.02456,3.169,10340,0.9967
5395,2834.66666666667,3736.22222222222,9,0.01301,3.881,692,0.9283
5396,5568.3,1183.83333333333,30,0.009299,2.412,3226,0.9131
5397,3211.64383561644,5134.76712328767,73,0.02264,2.035,3224,1
5398,4138.39130434783,5207.52173913044,23,0.01385,2.798,1661,0.9686
